Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Census Year Code,Census Year,Unit,Y1930,Y1950,Y1960,Y1970,Y1980,Y1990,Y2000,Y2010,Y2020
"182","'638","Réunion","27002","Holdings","50260","Area","1981","1981","ha",,,,,"74034.000000",,,,
"182","'638","Réunion","27002","Holdings","50260","Area","1989","1989","ha",,,,,,"67154.000000",,,
"182","'638","Réunion","27002","Holdings","50260","Area","2000","2000","ha",,,,,,,"43691.000000",,
"182","'638","Réunion","27002","Holdings","5017","Average area","197273","1972/73","ha",,,,"1.970000",,,,,
"182","'638","Réunion","27002","Holdings","5017","Average area","1981","1981","ha",,,,,"3.560000",,,,
"182","'638","Réunion","27002","Holdings","5017","Average area","1989","1989","ha",,,,,,"4.420000",,,
"182","'638","Réunion","27002","Holdings","5017","Average area","2000","2000","ha",,,,,,,"4.650000",,
"182","'638","Réunion","27002","Holdings","60850","Number","197273","1972/73","No",,,,"39111.000000",,,,,
"182","'638","Réunion","27002","Holdings","60850","Number","1981","1981","No",,,,,"20788.000000",,,,
"182","'638","Réunion","27002","Holdings","60850","Number","1989","1989","No",,,,,,"15198.000000",,,
"182","'638","Réunion","27002","Holdings","60850","Number","2000","2000","No",,,,,,,"9387.000000",,
"182","'638","Réunion","270030","Holdings with land size 0-<1","50260","Area","1989","1989","ha",,,,,,"1613.000000",,,
"182","'638","Réunion","270030","Holdings with land size 0-<1","50260","Area","2000","2000","ha",,,,,,,"820.000000",,
"182","'638","Réunion","270030","Holdings with land size 0-<1","60850","Number","1989","1989","No",,,,,,"3970.000000",,,
"182","'638","Réunion","270030","Holdings with land size 0-<1","60850","Number","2000","2000","No",,,,,,,"2246.000000",,
"182","'638","Réunion","270031","Holdings with land size 1-<2","50260","Area","1989","1989","ha",,,,,,"4119.000000",,,
"182","'638","Réunion","270031","Holdings with land size 1-<2","50260","Area","2000","2000","ha",,,,,,,"2172.000000",,
"182","'638","Réunion","270031","Holdings with land size 1-<2","60850","Number","1989","1989","No",,,,,,"3082.000000",,,
"182","'638","Réunion","270031","Holdings with land size 1-<2","60850","Number","2000","2000","No",,,,,,,"1679.000000",,
"182","'638","Réunion","270033","Holdings with land size 2-<5","50260","Area","1989","1989","ha",,,,,,"12664.000000",,,
"182","'638","Réunion","270033","Holdings with land size 2-<5","50260","Area","2000","2000","ha",,,,,,,"8536.000000",,
"182","'638","Réunion","270033","Holdings with land size 2-<5","60850","Number","1989","1989","No",,,,,,"4198.000000",,,
"182","'638","Réunion","270033","Holdings with land size 2-<5","60850","Number","2000","2000","No",,,,,,,"2769.000000",,
"182","'638","Réunion","270036","Holdings with land size 5-<10","50260","Area","1989","1989","ha",,,,,,"11972.000000",,,
"182","'638","Réunion","270036","Holdings with land size 5-<10","50260","Area","2000","2000","ha",,,,,,,"12927.000000",,
"182","'638","Réunion","270036","Holdings with land size 5-<10","60850","Number","1989","1989","No",,,,,,"1896.000000",,,
"182","'638","Réunion","270036","Holdings with land size 5-<10","60850","Number","2000","2000","No",,,,,,,"1988.000000",,
"182","'638","Réunion","270037","Holdings with land size 10-<20","50260","Area","1989","1989","ha",,,,,,"5284.000000",,,
"182","'638","Réunion","270037","Holdings with land size 10-<20","50260","Area","2000","2000","ha",,,,,,,"6359.000000",,
"182","'638","Réunion","270037","Holdings with land size 10-<20","60850","Number","1989","1989","No",,,,,,"414.000000",,,
"182","'638","Réunion","270037","Holdings with land size 10-<20","60850","Number","2000","2000","No",,,,,,,"485.000000",,
"182","'638","Réunion","270038","Holdings with land size 20-<50","50260","Area","1989","1989","ha",,,,,,"14711.000000",,,
"182","'638","Réunion","270038","Holdings with land size 20-<50","50260","Area","2000","2000","ha",,,,,,,"12877.000000",,
"182","'638","Réunion","270038","Holdings with land size 20-<50","60850","Number","1989","1989","No",,,,,,"195.000000",,,
"182","'638","Réunion","270038","Holdings with land size 20-<50","60850","Number","2000","2000","No",,,,,,,"220.000000",,
"182","'638","Réunion","270060","Holdings owned by the holder or in owner-like possession","50260","Area","1989","1989","ha",,,,,,"31646.000000",,,
"182","'638","Réunion","270060","Holdings owned by the holder or in owner-like possession","50260","Area","2000","2000","ha",,,,,,,"25267.000000",,
"182","'638","Réunion","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","1989","1989","%",,,,,,"62.840000",,,
"182","'638","Réunion","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","2000","2000","%",,,,,,,"57.830000",,
"182","'638","Réunion","270061","Holdings rented from others","50260","Area","1989","1989","ha",,,,,,"18117.000000",,,
"182","'638","Réunion","270061","Holdings rented from others","50260","Area","2000","2000","ha",,,,,,,"18424.000000",,
"182","'638","Réunion","270061","Holdings rented from others","6200","Percentage of total area","1989","1989","%",,,,,,"35.970000",,,
"182","'638","Réunion","270061","Holdings rented from others","6200","Percentage of total area","2000","2000","%",,,,,,,"42.170000",,
"182","'638","Réunion","270062","Holdings operated under other forms of tenure","50260","Area","1989","1989","ha",,,,,,"600.000000",,,
"182","'638","Réunion","270062","Holdings operated under other forms of tenure","6200","Percentage of total area","1989","1989","%",,,,,,"1.190000",,,
"182","'638","Réunion","270052","Holdings operated by civil persons, male","60850","Number","1989","1989","No",,,,,,"13695.000000",,,
"182","'638","Réunion","270052","Holdings operated by civil persons, male","6202","Percent of total persons","1989","1989","%",,,,,,"90.110000",,,
"182","'638","Réunion","270051","Holdings operated by civil persons, female","60850","Number","1989","1989","No",,,,,,"1503.000000",,,
"182","'638","Réunion","270051","Holdings operated by civil persons, female","6202","Percent of total persons","1989","1989","%",,,,,,"9.890000",,,
"182","'638","Réunion","270050","Holdings operated by civil persons, total","60850","Number","1989","1989","No",,,,,,"15198.000000",,,
"182","'638","Réunion","270082","Household members, male","60851","Number","1989","1989","No",,,,,,"37681.000000",,,
"182","'638","Réunion","270081","Household members, female","60851","Number","1989","1989","No",,,,,,"33589.000000",,,
"182","'638","Réunion","270080","Household members, total","60851","Number","1989","1989","No",,,,,,"71270.000000",,,
"182","'638","Réunion","270080","Household members, total","5019","Average persons per holding","1989","1989","No",,,,,,"4.700000",,,
"182","'638","Réunion","270090","Household members, engaged in agriculture, total","60851","Number","1989","1989","No",,,,,,"8603.000000",,,
"182","'638","Réunion","270090","Household members, engaged in agriculture, total","6202","Percent of total persons","1989","1989","%",,,,,,"12.100000",,,
"183","'642","Romania","27002","Holdings","50260","Area","2002","2002","ha",,,,,,,"15707957.000000",,
"183","'642","Romania","27002","Holdings","50260","Area","2010","2010","ha",,,,,,,,"15695030.000000",
"183","'642","Romania","27002","Holdings","5017","Average area","2002","2002","ha",,,,,,,"3.500000",,
"183","'642","Romania","27002","Holdings","5017","Average area","2010","2010","ha",,,,,,,,"4.070000",
"183","'642","Romania","27002","Holdings","60850","Number","2002","2002","No",,,,,,,"4484893.000000",,
"183","'642","Romania","27002","Holdings","60850","Number","2010","2010","No",,,,,,,,"3859040.000000",
"183","'642","Romania","270066","Holdings without land","60850","Number","2010","2010","No",,,,,,,,"134710.000000",
"183","'642","Romania","270030","Holdings with land size 0-<1","50260","Area","2002","2002","ha",,,,,,,"770666.000000",,
"183","'642","Romania","270030","Holdings with land size 0-<1","50260","Area","2010","2010","ha",,,,,,,,"566063.000000",
"183","'642","Romania","270030","Holdings with land size 0-<1","60850","Number","2002","2002","No",,,,,,,"2221508.000000",,
"183","'642","Romania","270030","Holdings with land size 0-<1","60850","Number","2010","2010","No",,,,,,,,"899887.000000",
"183","'642","Romania","270031","Holdings with land size 1-<2","50260","Area","2002","2002","ha",,,,,,,"1274151.000000",,
"183","'642","Romania","270031","Holdings with land size 1-<2","50260","Area","2010","2010","ha",,,,,,,,"1152297.000000",
"183","'642","Romania","270031","Holdings with land size 1-<2","60850","Number","2002","2002","No",,,,,,,"897612.000000",,
"183","'642","Romania","270031","Holdings with land size 1-<2","60850","Number","2010","2010","No",,,,,,,,"1831843.000000",
"183","'642","Romania","270032","Holdings with land size 2-<3","50260","Area","2010","2010","ha",,,,,,,,"755851.000000",
"183","'642","Romania","270032","Holdings with land size 2-<3","60850","Number","2010","2010","No",,,,,,,,"246554.000000",
"183","'642","Romania","270033","Holdings with land size 2-<5","50260","Area","2002","2002","ha",,,,,,,"3168392.000000",,
"183","'642","Romania","270033","Holdings with land size 2-<5","60850","Number","2002","2002","No",,,,,,,"1027776.000000",,
"183","'642","Romania","270034","Holdings with land size 3-<4","50260","Area","2010","2010","ha",,,,,,,,"751984.000000",
"183","'642","Romania","270034","Holdings with land size 3-<4","60850","Number","2010","2010","No",,,,,,,,"245293.000000",
"183","'642","Romania","270035","Holdings with land size 4-<5","50260","Area","2010","2010","ha",,,,,,,,"722095.000000",
"183","'642","Romania","270035","Holdings with land size 4-<5","60850","Number","2010","2010","No",,,,,,,,"235543.000000",
"183","'642","Romania","270036","Holdings with land size 5-<10","50260","Area","2002","2002","ha",,,,,,,"1740279.000000",,
"183","'642","Romania","270036","Holdings with land size 5-<10","50260","Area","2010","2010","ha",,,,,,,,"1210510.000000",
"183","'642","Romania","270036","Holdings with land size 5-<10","60850","Number","2002","2002","No",,,,,,,"263715.000000",,
"183","'642","Romania","270036","Holdings with land size 5-<10","60850","Number","2010","2010","No",,,,,,,,"182440.000000",
"183","'642","Romania","270037","Holdings with land size 10-<20","50260","Area","2002","2002","ha",,,,,,,"615560.000000",,
"183","'642","Romania","270037","Holdings with land size 10-<20","50260","Area","2010","2010","ha",,,,,,,,"571390.000000",
"183","'642","Romania","270037","Holdings with land size 10-<20","60850","Number","2002","2002","No",,,,,,,"49151.000000",,
"183","'642","Romania","270037","Holdings with land size 10-<20","60850","Number","2010","2010","No",,,,,,,,"43610.000000",
"183","'642","Romania","270038","Holdings with land size 20-<50","50260","Area","2002","2002","ha",,,,,,,"315125.000000",,
"183","'642","Romania","270038","Holdings with land size 20-<50","50260","Area","2010","2010","ha",,,,,,,,"549250.000000",
"183","'642","Romania","270038","Holdings with land size 20-<50","60850","Number","2002","2002","No",,,,,,,"10724.000000",,
"183","'642","Romania","270038","Holdings with land size 20-<50","60850","Number","2010","2010","No",,,,,,,,"17940.000000",
"183","'642","Romania","270039","Holdings with land size 50-<100","50260","Area","2002","2002","ha",,,,,,,"264244.000000",,
"183","'642","Romania","270039","Holdings with land size 50-<100","50260","Area","2010","2010","ha",,,,,,,,"518300.000000",
"183","'642","Romania","270039","Holdings with land size 50-<100","60850","Number","2002","2002","No",,,,,,,"3965.000000",,
"183","'642","Romania","270039","Holdings with land size 50-<100","60850","Number","2010","2010","No",,,,,,,,"7480.000000",
"183","'642","Romania","2700300","Holdings with land size 100-<200","50260","Area","2002","2002","ha",,,,,,,"7559540.000000",,
"183","'642","Romania","2700300","Holdings with land size 100-<200","50260","Area","2010","2010","ha",,,,,,,,"6508390.000000",
"183","'642","Romania","2700300","Holdings with land size 100-<200","60850","Number","2002","2002","No",,,,,,,"10442.000000",,
"183","'642","Romania","2700300","Holdings with land size 100-<200","60850","Number","2010","2010","No",,,,,,,,"13730.000000",
"183","'642","Romania","27004","Parcels","5018","Average number of parcels per holding","2002","2002","No",,,,,,,"3.240000",,
"183","'642","Romania","27004","Parcels","60850","Number","2002","2002","No",,,,,,,"14520731.000000",,
"183","'642","Romania","270060","Holdings owned by the holder or in owner-like possession","50260","Area","2002","2002","ha",,,,,,,"10456941.000000",,
"183","'642","Romania","270060","Holdings owned by the holder or in owner-like possession","50260","Area","2010","2010","ha",,,,,,,,"8033580.000000",
"183","'642","Romania","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","2002","2002","%",,,,,,,"66.570000",,
"183","'642","Romania","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","2010","2010","%",,,,,,,,"60.400000",
"183","'642","Romania","270060","Holdings owned by the holder or in owner-like possession","60850","Number","2002","2002","No",,,,,,,"4047142.000000",,
"183","'642","Romania","270060","Holdings owned by the holder or in owner-like possession","60850","Number","2010","2010","No",,,,,,,,"3576870.000000",
"183","'642","Romania","270060","Holdings owned by the holder or in owner-like possession","6201","Percent of total number","2002","2002","%",,,,,,,"90.240000",,
"183","'642","Romania","270060","Holdings owned by the holder or in owner-like possession","6201","Percent of total number","2010","2010","%",,,,,,,,"92.700000",
"183","'642","Romania","270061","Holdings rented from others","50260","Area","2002","2002","ha",,,,,,,"760186.000000",,
"183","'642","Romania","270061","Holdings rented from others","50260","Area","2010","2010","ha",,,,,,,,"3642000.000000",
"183","'642","Romania","270061","Holdings rented from others","6200","Percentage of total area","2002","2002","%",,,,,,,"4.840000",,
"183","'642","Romania","270061","Holdings rented from others","6200","Percentage of total area","2010","2010","%",,,,,,,,"27.400000",
"183","'642","Romania","270061","Holdings rented from others","60850","Number","2002","2002","No",,,,,,,"7029.000000",,
"183","'642","Romania","270061","Holdings rented from others","60850","Number","2010","2010","No",,,,,,,,"69380.000000",
"183","'642","Romania","270061","Holdings rented from others","6201","Percent of total number","2002","2002","%",,,,,,,"0.160000",,
"183","'642","Romania","270061","Holdings rented from others","6201","Percent of total number","2010","2010","%",,,,,,,,"1.800000",
"183","'642","Romania","270062","Holdings operated under other forms of tenure","50260","Area","2002","2002","ha",,,,,,,"4490830.000000",,
"183","'642","Romania","270062","Holdings operated under other forms of tenure","50260","Area","2010","2010","ha",,,,,,,,"1630540.000000",
"183","'642","Romania","270062","Holdings operated under other forms of tenure","6200","Percentage of total area","2002","2002","%",,,,,,,"28.590000",,
"183","'642","Romania","270062","Holdings operated under other forms of tenure","6200","Percentage of total area","2010","2010","%",,,,,,,,"12.300000",
"183","'642","Romania","270062","Holdings operated under other forms of tenure","60850","Number","2002","2002","No",,,,,,,"430722.000000",,
"183","'642","Romania","270062","Holdings operated under other forms of tenure","60850","Number","2010","2010","No",,,,,,,,"323640.000000",
"183","'642","Romania","270062","Holdings operated under other forms of tenure","6201","Percent of total number","2002","2002","%",,,,,,,"9.600000",,
"183","'642","Romania","270062","Holdings operated under other forms of tenure","6201","Percent of total number","2010","2010","%",,,,,,,,"8.400000",
"183","'642","Romania","270070","Civil persons","50260","Area","2002","2002","ha",,,,,,,"8454438.000000",,
"183","'642","Romania","270070","Civil persons","50260","Area","2010","2010","ha",,,,,,,,"8307450.000000",
"183","'642","Romania","270070","Civil persons","6200","Percentage of total area","2002","2002","%",,,,,,,"53.820000",,
"183","'642","Romania","270070","Civil persons","6200","Percentage of total area","2010","2010","%",,,,,,,,"52.900000",
"183","'642","Romania","270070","Civil persons","60850","Number","2002","2002","No",,,,,,,"4462221.000000",,
"183","'642","Romania","270070","Civil persons","60850","Number","2010","2010","No",,,,,,,,"3828350.000000",
"183","'642","Romania","270070","Civil persons","6201","Percent of total number","2002","2002","%",,,,,,,"99.490000",,
"183","'642","Romania","270070","Civil persons","6201","Percent of total number","2010","2010","%",,,,,,,,"99.200000",
"183","'642","Romania","270071","Juridical","50260","Area","2002","2002","ha",,,,,,,"7253519.000000",,
"183","'642","Romania","270071","Juridical","50260","Area","2010","2010","ha",,,,,,,,"7387580.000000",
"183","'642","Romania","270071","Juridical","6200","Percentage of total area","2002","2002","%",,,,,,,"46.180000",,
"183","'642","Romania","270071","Juridical","6200","Percentage of total area","2010","2010","%",,,,,,,,"47.100000",
"183","'642","Romania","270071","Juridical","60850","Number","2002","2002","No",,,,,,,"22672.000000",,
"183","'642","Romania","270071","Juridical","60850","Number","2010","2010","No",,,,,,,,"30690.000000",
"183","'642","Romania","270071","Juridical","6201","Percent of total number","2002","2002","%",,,,,,,"0.510000",,
"183","'642","Romania","270071","Juridical","6201","Percent of total number","2010","2010","%",,,,,,,,"0.800000",
"183","'642","Romania","270052","Holdings operated by civil persons, male","60850","Number","2002","2002","No",,,,,,,"4478506.000000",,
"183","'642","Romania","270052","Holdings operated by civil persons, male","60850","Number","2010","2010","No",,,,,,,,"2610460.000000",
"183","'642","Romania","270052","Holdings operated by civil persons, male","6202","Percent of total persons","2002","2002","%",,,,,,,"50.400000",,
"183","'642","Romania","270052","Holdings operated by civil persons, male","6202","Percent of total persons","2010","2010","%",,,,,,,,"67.600000",
"183","'642","Romania","270051","Holdings operated by civil persons, female","60850","Number","2002","2002","No",,,,,,,"4406617.000000",,
"183","'642","Romania","270051","Holdings operated by civil persons, female","60850","Number","2010","2010","No",,,,,,,,"1248580.000000",
"183","'642","Romania","270051","Holdings operated by civil persons, female","6202","Percent of total persons","2002","2002","%",,,,,,,"49.600000",,
"183","'642","Romania","270051","Holdings operated by civil persons, female","6202","Percent of total persons","2010","2010","%",,,,,,,,"32.400000",
"183","'642","Romania","270050","Holdings operated by civil persons, total","60850","Number","2002","2002","No",,,,,,,"8885123.000000",,
"183","'642","Romania","270050","Holdings operated by civil persons, total","60850","Number","2010","2010","No",,,,,,,,"3859040.000000",
"183","'642","Romania","270082","Household members, male","60851","Number","2002","2002","No",,,,,,,"4476993.000000",,
"183","'642","Romania","270081","Household members, female","60851","Number","2002","2002","No",,,,,,,"4406411.000000",,
"183","'642","Romania","270080","Household members, total","60851","Number","2002","2002","No",,,,,,,"8883404.000000",,
"183","'642","Romania","270080","Household members, total","5019","Average persons per holding","2002","2002","No",,,,,,,"2.000000",,
"183","'642","Romania","270092","Household members, engaged in agriculture, male","60851","Number","2010","2010","No",,,,,,,,"1132220.000000",
"183","'642","Romania","270092","Household members, engaged in agriculture, male","6202","Percent of total persons","2002","2002","%",,,,,,,"50.400000",,
"183","'642","Romania","270091","Household members, engaged in agriculture, female","60851","Number","2010","2010","No",,,,,,,,"2090730.000000",
"183","'642","Romania","270091","Household members, engaged in agriculture, female","6202","Percent of total persons","2002","2002","%",,,,,,,"49.600000",,
"183","'642","Romania","270090","Household members, engaged in agriculture, total","60851","Number","2010","2010","No",,,,,,,,"3222950.000000",
"183","'642","Romania","270090","Household members, engaged in agriculture, total","6202","Percent of total persons","2002","2002","%",,,,,,,"100.000000",,
"183","'642","Romania","27010","Hired permanent workers","60851","Number","2002","2002","No",,,,,,,"100714.000000",,
"183","'642","Romania","27010","Hired permanent workers","60851","Number","2010","2010","No",,,,,,,,"105630.000000",
"183","'642","Romania","27010","Hired permanent workers","5019","Average persons per holding","2002","2002","No",,,,,,,"0.020000",,
"183","'642","Romania","27010","Hired permanent workers","5019","Average persons per holding","2010","2010","No",,,,,,,,"0.030000",
"185","'643","Russian Federation","27002","Holdings","50260","Area","2006","2006","ha",,,,,,,,"450599700.000000",
"185","'643","Russian Federation","27002","Holdings","50260","Area","2016","2016","ha",,,,,,,,,"348362800.000000"
"185","'643","Russian Federation","27002","Holdings","5017","Average area","2006","2006","ha",,,,,,,,"19.350000",
"185","'643","Russian Federation","27002","Holdings","60850","Number","2006","2006","No",,,,,,,,"23224000.000000",
"185","'643","Russian Federation","27002","Holdings","60850","Number","2016","2016","No",,,,,,,,,"23783658.000000"
"185","'643","Russian Federation","270066","Holdings without land","60850","Number","2006","2006","No",,,,,,,,"7219.000000",
"185","'643","Russian Federation","270066","Holdings without land","60850","Number","2016","2016","No",,,,,,,,,"3994.000000"
"185","'643","Russian Federation","270030","Holdings with land size 0-<1","50260","Area","2006","2006","ha",,,,,,,,"1998.000000",
"185","'643","Russian Federation","270030","Holdings with land size 0-<1","50260","Area","2016","2016","ha",,,,,,,,,"1121.000000"
"185","'643","Russian Federation","270030","Holdings with land size 0-<1","60850","Number","2006","2006","No",,,,,,,,"301.000000",
"185","'643","Russian Federation","270030","Holdings with land size 0-<1","60850","Number","2016","2016","No",,,,,,,,,"823.000000"
"185","'643","Russian Federation","270031","Holdings with land size 1-<2","50260","Area","2006","2006","ha",,,,,,,,"1895.000000",
"185","'643","Russian Federation","270031","Holdings with land size 1-<2","50260","Area","2016","2016","ha",,,,,,,,,"817.000000"
"185","'643","Russian Federation","270031","Holdings with land size 1-<2","60850","Number","2006","2006","No",,,,,,,,"286.000000",
"185","'643","Russian Federation","270031","Holdings with land size 1-<2","60850","Number","2016","2016","No",,,,,,,,,"600.000000"
"185","'643","Russian Federation","270032","Holdings with land size 2-<3","50260","Area","2006","2006","ha",,,,,,,,"1711.000000",
"185","'643","Russian Federation","270032","Holdings with land size 2-<3","50260","Area","2016","2016","ha",,,,,,,,,"675.000000"
"185","'643","Russian Federation","270032","Holdings with land size 2-<3","60850","Number","2006","2006","No",,,,,,,,"258.000000",
"185","'643","Russian Federation","270032","Holdings with land size 2-<3","60850","Number","2016","2016","No",,,,,,,,,"496.000000"
"185","'643","Russian Federation","270034","Holdings with land size 3-<4","50260","Area","2006","2006","ha",,,,,,,,"1570.000000",
"185","'643","Russian Federation","270034","Holdings with land size 3-<4","50260","Area","2016","2016","ha",,,,,,,,,"587.000000"
"185","'643","Russian Federation","270034","Holdings with land size 3-<4","60850","Number","2006","2006","No",,,,,,,,"237.000000",
"185","'643","Russian Federation","270034","Holdings with land size 3-<4","60850","Number","2016","2016","No",,,,,,,,,"431.000000"
"185","'643","Russian Federation","270035","Holdings with land size 4-<5","50260","Area","2006","2006","ha",,,,,,,,"1459.000000",
"185","'643","Russian Federation","270035","Holdings with land size 4-<5","50260","Area","2016","2016","ha",,,,,,,,,"1476.000000"
"185","'643","Russian Federation","270035","Holdings with land size 4-<5","60850","Number","2006","2006","No",,,,,,,,"220.000000",
"185","'643","Russian Federation","270035","Holdings with land size 4-<5","60850","Number","2016","2016","No",,,,,,,,,"206.000000"
"185","'643","Russian Federation","270036","Holdings with land size 5-<10","50260","Area","2006","2006","ha",,,,,,,,"6166.000000",
"185","'643","Russian Federation","270036","Holdings with land size 5-<10","50260","Area","2016","2016","ha",,,,,,,,,"5824.000000"
"185","'643","Russian Federation","270036","Holdings with land size 5-<10","60850","Number","2006","2006","No",,,,,,,,"930.000000",
"185","'643","Russian Federation","270036","Holdings with land size 5-<10","60850","Number","2016","2016","No",,,,,,,,,"811.000000"
"185","'643","Russian Federation","270037","Holdings with land size 10-<20","50260","Area","2006","2006","ha",,,,,,,,"24500.000000",
"185","'643","Russian Federation","270037","Holdings with land size 10-<20","50260","Area","2016","2016","ha",,,,,,,,,"14800.000000"
"185","'643","Russian Federation","270037","Holdings with land size 10-<20","60850","Number","2006","2006","No",,,,,,,,"1564.000000",
"185","'643","Russian Federation","270037","Holdings with land size 10-<20","60850","Number","2016","2016","No",,,,,,,,,"963.000000"
"185","'643","Russian Federation","270038","Holdings with land size 20-<50","50260","Area","2006","2006","ha",,,,,,,,"94600.000000",
"185","'643","Russian Federation","270038","Holdings with land size 20-<50","50260","Area","2016","2016","ha",,,,,,,,,"62500.000000"
"185","'643","Russian Federation","270038","Holdings with land size 20-<50","60850","Number","2006","2006","No",,,,,,,,"2695.000000",
"185","'643","Russian Federation","270038","Holdings with land size 20-<50","60850","Number","2016","2016","No",,,,,,,,,"1776.000000"
"185","'643","Russian Federation","270039","Holdings with land size 50-<100","50260","Area","2006","2006","ha",,,,,,,,"187100.000000",
"185","'643","Russian Federation","270039","Holdings with land size 50-<100","50260","Area","2016","2016","ha",,,,,,,,,"133000.000000"
"185","'643","Russian Federation","270039","Holdings with land size 50-<100","60850","Number","2006","2006","No",,,,,,,,"2472.000000",
"185","'643","Russian Federation","270039","Holdings with land size 50-<100","60850","Number","2016","2016","No",,,,,,,,,"1786.000000"
"185","'643","Russian Federation","2700300","Holdings with land size 100-<200","50260","Area","2006","2006","ha",,,,,,,,"397800.000000",
"185","'643","Russian Federation","2700300","Holdings with land size 100-<200","50260","Area","2016","2016","ha",,,,,,,,,"296000.000000"
"185","'643","Russian Federation","2700300","Holdings with land size 100-<200","60850","Number","2006","2006","No",,,,,,,,"2719.000000",
"185","'643","Russian Federation","2700300","Holdings with land size 100-<200","60850","Number","2016","2016","No",,,,,,,,,"2009.000000"
"185","'643","Russian Federation","2700301","Holdings with land size 200-<500","50260","Area","2006","2006","ha",,,,,,,,"1598700.000000",
"185","'643","Russian Federation","2700301","Holdings with land size 200-<500","50260","Area","2016","2016","ha",,,,,,,,,"1228900.000000"
"185","'643","Russian Federation","2700301","Holdings with land size 200-<500","60850","Number","2006","2006","No",,,,,,,,"4756.000000",
"185","'643","Russian Federation","2700301","Holdings with land size 200-<500","60850","Number","2016","2016","No",,,,,,,,,"3614.000000"
"185","'643","Russian Federation","2700302","Holdings with land size 500-<1000","50260","Area","2006","2006","ha",,,,,,,,"4571501.000000",
"185","'643","Russian Federation","2700302","Holdings with land size 500-<1000","50260","Area","2016","2016","ha",,,,,,,,,"3334775.000000"
"185","'643","Russian Federation","2700302","Holdings with land size 500-<1000","60850","Number","2006","2006","No",,,,,,,,"4891.000000",
"185","'643","Russian Federation","2700302","Holdings with land size 500-<1000","60850","Number","2016","2016","No",,,,,,,,,"3575.000000"
"185","'643","Russian Federation","2700303","Holdings with land size 1000-<2500","50260","Area","2006","2006","ha",,,,,,,,"13905002.000000",
"185","'643","Russian Federation","2700303","Holdings with land size 1000-<2500","50260","Area","2016","2016","ha",,,,,,,,,"8691280.000000"
"185","'643","Russian Federation","2700303","Holdings with land size 1000-<2500","60850","Number","2006","2006","No",,,,,,,,"7934.000000",
"185","'643","Russian Federation","2700303","Holdings with land size 1000-<2500","60850","Number","2016","2016","No",,,,,,,,,"5172.000000"
"185","'643","Russian Federation","2700305","Holdings with land size >=2500","50260","Area","2006","2006","ha",,,,,,,,"389463997.000000",
"185","'643","Russian Federation","2700305","Holdings with land size >=2500","50260","Area","2016","2016","ha",,,,,,,,,"277009445.000000"
"185","'643","Russian Federation","2700305","Holdings with land size >=2500","60850","Number","2006","2006","No",,,,,,,,"19417.000000",
"185","'643","Russian Federation","2700305","Holdings with land size >=2500","60850","Number","2016","2016","No",,,,,,,,,"9792.000000"
"185","'643","Russian Federation","270070","Civil persons","50260","Area","2016","2016","ha",,,,,,,,,"45956700.000000"
"185","'643","Russian Federation","270070","Civil persons","6200","Percentage of total area","2016","2016","%",,,,,,,,,"13.190000"
"185","'643","Russian Federation","270070","Civil persons","60850","Number","2016","2016","No",,,,,,,,,"23607636.000000"
"185","'643","Russian Federation","270071","Juridical","50260","Area","2016","2016","ha",,,,,,,,,"301255400.000000"
"185","'643","Russian Federation","270071","Juridical","6200","Percentage of total area","2016","2016","%",,,,,,,,,"86.480000"
"185","'643","Russian Federation","270071","Juridical","60850","Number","2016","2016","No",,,,,,,,,"100077.000000"
"185","'643","Russian Federation","270072","Other legal status","50260","Area","2016","2016","ha",,,,,,,,,"1150600.000000"
"185","'643","Russian Federation","270072","Other legal status","6200","Percentage of total area","2016","2016","%",,,,,,,,,"0.330000"
"185","'643","Russian Federation","270072","Other legal status","60850","Number","2016","2016","No",,,,,,,,,"75945.000000"
"185","'643","Russian Federation","27010","Hired permanent workers","60851","Number","2006","2006","No",,,,,,,,"2447200.000000",
"185","'643","Russian Federation","27010","Hired permanent workers","60851","Number","2016","2016","No",,,,,,,,,"1137586.000000"
"185","'643","Russian Federation","27010","Hired permanent workers","5019","Average persons per holding","2006","2006","No",,,,,,,,"0.110000",
"184","'646","Rwanda","27002","Holdings","50260","Area","1984","1984","ha",,,,,"1349923.000000",,,,
"184","'646","Rwanda","27002","Holdings","5017","Average area","1984","1984","ha",,,,,"1.210000",,,,
"184","'646","Rwanda","27002","Holdings","60850","Number","1984","1984","No",,,,,"1111897.000000",,,,
"188","'659","Saint Kitts and Nevis","27002","Holdings","50260","Area","1987","1987","ha",,,,,,"8870.000000",,,
"188","'659","Saint Kitts and Nevis","27002","Holdings","50260","Area","2000","2000","ha",,,,,,,"6369.000000",,
"188","'659","Saint Kitts and Nevis","27002","Holdings","5017","Average area","1987","1987","ha",,,,,,"2.590000",,,
"188","'659","Saint Kitts and Nevis","27002","Holdings","5017","Average area","2000","2000","ha",,,,,,,"2.080000",,
"188","'659","Saint Kitts and Nevis","27002","Holdings","60850","Number","1987","1987","No",,,,,,"3430.000000",,,
